,corr_dist,corr_pearson,corr_reldist,corr_spearman,exp,mean_dist,mean_mindist,mean_pearson,mean_reldist,mean_slopedist,mean_slopedistT,mean_spearman
1820,8.8219223491,0.8335931574000001,0.5214180058,0.28086611310000004,bigbio,3.1163775508000002,0.3370281714,0.8034913204,0.6641901925,0.3370281714,0.7434101241000001,0.6856132845
1821,8.8219223491,0.8335931574000001,0.2612011568,0.28086611310000004,bigbio,3.1163775508000002,0.2088584165,0.8034913204,0.6732649169,0.2088584165,0.4455368135,0.6856132845
1822,8.8219223491,0.8335931574000001,0.47754848180000004,0.28086611310000004,bigbio,3.1163775508000002,0.4831603545,0.8034913204,0.6704946226,0.4831603545,0.5963422976,0.6856132845
1823,8.8219223491,0.8335931574000001,0.4502316381,0.28086611310000004,bigbio,3.1163775508000002,0.7679681978,0.8034913204,0.7679681978,0.9054332175,0.9463315239000001,0.6856132845
1824,8.8219223491,0.8335931574000001,0.47387406260000003,0.28086611310000004,bigbio,3.1163775508000002,0.47638927350000004,0.8034913204,0.8146464133,0.47638927350000004,0.8240789303,0.6856132845
1825,8.8219223491,0.8335931574000001,0.4650230323,0.28086611310000004,bigbio,3.1163775508000002,0.5003317388,0.8034913204,0.7404289310000001,0.5003317388,0.5692204924,0.6856132845
1826,8.8219223491,0.8335931574000001,0.4728306983,0.28086611310000004,bigbio,3.1163775508000002,0.3360716137,0.8034913204,0.7899348438,0.6026631749,0.3360716137,0.6856132845
1827,8.8219223491,0.8335931574000001,0.4741723849,0.28086611310000004,bigbio,3.1163775508000002,0.44468555740000004,0.8034913204,0.8210480133,0.44468555740000004,0.5188750337,0.6856132845
1828,8.8219223491,0.8335931574000001,0.342052193,0.28086611310000004,bigbio,3.1163775508000002,0.35995358110000003,0.8034913204,0.6031050685,0.35995358110000003,0.49302309320000004,0.6856132845
1829,8.8219223491,0.8335931574000001,0.4091583253,0.28086611310000004,bigbio,3.1163775508000002,0.5831815486,0.8034913204,0.813239633,0.5973740526,0.5831815486,0.6856132845
183,2.44438289,0.9269241426,0.1571554611,0.3828105634,biocon,3.197841274,0.37068763320000003,0.8424229752,0.5690821294,0.7744027392,0.37068763320000003,0.9494651324000001
1830,8.8219223491,0.8335931574000001,0.4746223496,0.28086611310000004,bigbio,3.1163775508000002,0.3472740925,0.8034913204,0.7444545307,0.3472740925,0.6383950327,0.6856132845
1831,8.8219223491,0.8335931574000001,0.38406610760000004,0.28086611310000004,bigbio,3.1163775508000002,0.4185738188,0.8034913204,0.6477815808,0.4860677104,0.4185738188,0.6856132845
1832,8.8219223491,0.8335931574000001,0.5022808751,0.28086611310000004,bigbio,3.1163775508000002,0.4468080002,0.8034913204,0.6677175857000001,0.4468080002,0.8403875174000001,0.6856132845
1833,8.8219223491,0.8335931574000001,0.3954755086,0.28086611310000004,bigbio,3.1163775508000002,0.4151848878,0.8034913204,0.7309233155,0.9164177794,0.4151848878,0.6856132845
1834,8.8219223491,0.8335931574000001,0.4020991467,0.28086611310000004,bigbio,3.1163775508000002,0.4549106203,0.8034913204,0.8837090706,0.4549106203,0.7933201129,0.6856132845
1835,8.8219223491,0.8335931574000001,0.4554463402,0.28086611310000004,bigbio,3.1163775508000002,-0.2072153602,0.8034913204,0.7531245654000001,-0.2072153602,0.7770741071,0.6856132845
1836,8.8219223491,0.8335931574000001,0.48690696370000003,0.28086611310000004,bigbio,3.1163775508000002,0.549799417,0.8034913204,0.6232324796000001,0.549799417,0.7837871329,0.6856132845
1837,8.8219223491,0.8335931574000001,0.47970784910000003,0.28086611310000004,bigbio,3.1163775508000002,0.45334343390000004,0.8034913204,0.6950263726,0.7846802284000001,0.45334343390000004,0.6856132845
1838,8.8219223491,0.8335931574000001,0.44894650880000003,0.28086611310000004,bigbio,3.1163775508000002,0.5714231816,0.8034913204,0.5714231816,0.5768709049,0.8850170425,0.6856132845
1839,8.8219223491,0.8335931574000001,0.4844120223,0.28086611310000004,bigbio,3.1163775508000002,0.606012485,0.8034913204,0.793459287,0.606012485,0.7199793972,0.6856132845
184,2.44438289,0.9269241426,0.1155999669,0.3828105634,biocon,3.197841274,0.4538876184,0.8424229752,0.4538876184,0.6263381575,0.7963438303,0.9494651324000001
1840,8.8219223491,0.8335931574000001,0.2074228267,0.28086611310000004,bigbio,3.1163775508000002,0.4589811827,0.8034913204,0.8893896632,0.5099264888,0.4589811827,0.6856132845
1841,8.8219223491,0.8335931574000001,0.49466925040000004,0.28086611310000004,bigbio,3.1163775508000002,0.5342224791,0.8034913204,0.8968533263,0.5739936181,0.5342224791,0.6856132845
1842,8.8219223491,0.8335931574000001,-0.0080956195,0.28086611310000004,bigbio,3.1163775508000002,0.0803771356,0.8034913204,0.7001798419,0.0803771356,0.7518309915,0.6856132845
1843,8.8219223491,0.8335931574000001,0.4465326868,0.28086611310000004,bigbio,3.1163775508000002,0.6022532316,0.8034913204,0.7711920156000001,0.6022532316,0.6813755258,0.6856132845
1844,8.8219223491,0.8335931574000001,0.35051605350000004,0.28086611310000004,bigbio,3.1163775508000002,0.4884744582,0.8034913204,0.793813741,0.4884744582,0.6524081443,0.6856132845
1845,8.8219223491,0.8335931574000001,0.5145079993,0.28086611310000004,bigbio,3.1163775508000002,0.6691374978,0.8034913204,0.7739032053,0.6691374978,0.7789597643,0.6856132845
1846,8.8219223491,0.8335931574000001,0.5360615742,0.28086611310000004,bigbio,3.1163775508000002,0.3779016636,0.8034913204,0.8142217181,0.3779016636,0.5947699252,0.6856132845
1847,8.8219223491,0.8335931574000001,0.20288957900000001,0.28086611310000004,bigbio,3.1163775508000002,-0.047165956200000005,0.8034913204,0.7079152351,0.5931604625,-0.047165956200000005,0.6856132845
1848,8.8219223491,0.8335931574000001,0.4415410173,0.28086611310000004,bigbio,3.1163775508000002,0.4522891458,0.8034913204,0.6159594821000001,0.5088692762,0.4522891458,0.6856132845
1849,8.8219223491,0.8335931574000001,0.3783851609,0.28086611310000004,bigbio,3.1163775508000002,0.311424776,0.8034913204,0.7801551734000001,0.5545150913,0.311424776,0.6856132845
185,2.44438289,0.9269241426,0.09814903300000001,0.3828105634,biocon,3.197841274,0.3852692808,0.8424229752,0.38635690180000004,0.8208115231,0.3852692808,0.9494651324000001
1850,8.8219223491,0.8335931574000001,0.4762784135,0.28086611310000004,bigbio,3.1163775508000002,0.6531458835,0.8034913204,0.6531458835,0.8773171656000001,0.6791128443000001,0.6856132845
1851,8.8219223491,0.8335931574000001,0.3301179399,0.28086611310000004,bigbio,3.1163775508000002,0.3998059269,0.8034913204,0.6444931296,0.6974524438,0.3998059269,0.6856132845
1852,8.8219223491,0.8335931574000001,0.2120126408,0.28086611310000004,bigbio,3.1163775508000002,0.3267842193,0.8034913204,0.6368188084,0.3267842193,0.7170623644,0.6856132845
1853,8.8219223491,0.8335931574000001,0.2466103588,0.28086611310000004,bigbio,3.1163775508000002,0.0655409212,0.8034913204,0.7648983238,0.8286485499,0.0655409212,0.6856132845
1854,8.8219223491,0.8335931574000001,0.36352751170000003,0.28086611310000004,bigbio,3.1163775508000002,0.47101203550000004,0.8034913204,0.8275475741,0.47101203550000004,0.5382973663,0.6856132845
1855,8.8219223491,0.8335931574000001,0.1424628853,0.28086611310000004,bigbio,3.1163775508000002,-0.024569396,0.8034913204,0.7105158243,-0.024569396,0.4618954444,0.6856132845
1856,8.8219223491,0.8335931574000001,0.4987112663,0.28086611310000004,bigbio,3.1163775508000002,0.31155835870000004,0.8034913204,0.7816514122,0.749116149,0.31155835870000004,0.6856132845
1857,8.8219223491,0.8335931574000001,0.5006928131,0.28086611310000004,bigbio,3.1163775508000002,-0.3133152502,0.8034913204,0.6965010526000001,0.6996174488,-0.3133152502,0.6856132845
1858,8.8219223491,0.8335931574000001,0.359466387,0.28086611310000004,bigbio,3.1163775508000002,0.2673472797,0.8034913204,0.7900787436000001,0.2673472797,0.4324623902,0.6856132845
1859,8.8219223491,0.8335931574000001,0.4094731048,0.28086611310000004,bigbio,3.1163775508000002,0.5219832819,0.8034913204,0.7053209195,0.5219832819,0.7475921727,0.6856132845
186,2.44438289,0.9269241426,0.0929268454,0.3828105634,biocon,3.197841274,0.3164207123,0.8424229752,0.5292329921,0.4999165337,0.3164207123,0.9494651324000001
1860,8.8219223491,0.8335931574000001,0.3895945092,0.28086611310000004,bigbio,3.1163775508000002,0.5598791080000001,0.8034913204,0.7200450647000001,0.9371894198,0.5598791080000001,0.6856132845
1861,8.8219223491,0.8335931574000001,0.5281054205,0.28086611310000004,bigbio,3.1163775508000002,0.45691946200000005,0.8034913204,0.7414241593,0.45691946200000005,0.6594324502000001,0.6856132845
1862,8.8219223491,0.8335931574000001,0.47679178920000004,0.28086611310000004,bigbio,3.1163775508000002,-0.4889879046,0.8034913204,0.7378871398,-0.4889879046,0.8057400839000001,0.6856132845
1863,8.8219223491,0.8335931574000001,0.28741866050000003,0.28086611310000004,bigbio,3.1163775508000002,0.5475995876,0.8034913204,0.7979039742,0.5533291904000001,0.5475995876,0.6856132845
1864,8.8219223491,0.8335931574000001,0.4558215365,0.28086611310000004,bigbio,3.1163775508000002,0.38305690810000004,0.8034913204,0.8257808404,0.38305690810000004,0.5193894028,0.6856132845
1865,8.8219223491,0.8335931574000001,0.4649338075,0.28086611310000004,bigbio,3.1163775508000002,-0.2225449997,0.8034913204,0.6946056911,-0.2225449997,0.7006208803,0.6856132845
1866,8.8219223491,0.8335931574000001,0.5040506947,0.28086611310000004,bigbio,3.1163775508000002,0.21808139510000002,0.8034913204,0.647028742,0.3944757353,0.21808139510000002,0.6856132845
1867,8.8219223491,0.8335931574000001,0.4502537187,0.28086611310000004,bigbio,3.1163775508000002,0.4316983462,0.8034913204,0.6388143927000001,0.4316983462,0.6077471976000001,0.6856132845
1868,8.8219223491,0.8335931574000001,0.5311826574,0.28086611310000004,bigbio,3.1163775508000002,-0.0111497982,0.8034913204,0.6740853566,0.4241232808,-0.0111497982,0.6856132845
1869,8.8219223491,0.8335931574000001,0.5169191314,0.28086611310000004,bigbio,3.1163775508000002,0.44869646300000005,0.8034913204,0.8571581303,0.44869646300000005,0.714697392,0.6856132845
187,2.44438289,0.9269241426,0.1233540119,0.3828105634,biocon,3.197841274,0.15431774650000002,0.8424229752,0.3933912838,0.3299326987,0.15431774650000002,0.9494651324000001
1870,8.8219223491,0.8335931574000001,0.49278647550000004,0.28086611310000004,bigbio,3.1163775508000002,0.3272323781,0.8034913204,0.7926537304,0.3272323781,0.8604486203,0.6856132845
1871,8.8219223491,0.8335931574000001,0.4822899787,0.28086611310000004,bigbio,3.1163775508000002,0.2230133091,0.8034913204,0.8794425166000001,0.2230133091,0.7877594992,0.6856132845
1872,8.8219223491,0.8335931574000001,0.5004617397,0.28086611310000004,bigbio,3.1163775508000002,0.6721180854000001,0.8034913204,0.6721180854000001,0.7536981505,0.942630195,0.6856132845
1873,8.8219223491,0.8335931574000001,0.103852068,0.28086611310000004,bigbio,3.1163775508000002,0.2061150012,0.8034913204,0.6687200136,0.2061150012,0.5189557384,0.6856132845
1874,8.8219223491,0.8335931574000001,0.429694646,0.28086611310000004,bigbio,3.1163775508000002,0.3176195638,0.8034913204,0.7819176715,0.4553525109,0.3176195638,0.6856132845
1875,8.8219223491,0.8335931574000001,0.5361852212,0.28086611310000004,bigbio,3.1163775508000002,0.5088843341,0.8034913204,0.7837568258000001,0.7793129467000001,0.5088843341,0.6856132845
1876,8.8219223491,0.8335931574000001,0.49966552950000004,0.28086611310000004,bigbio,3.1163775508000002,0.5493930960000001,0.8034913204,0.8657916103000001,0.5493930960000001,0.7397150632,0.6856132845
1877,8.8219223491,0.8335931574000001,0.4491583235,0.28086611310000004,bigbio,3.1163775508000002,0.5439187902,0.8034913204,0.7995549645000001,0.7971142355,0.5439187902,0.6856132845
1878,8.8219223491,0.8335931574000001,0.3473845441,0.28086611310000004,bigbio,3.1163775508000002,0.3434624282,0.8034913204,0.7393459226,0.3434624282,0.7586113323,0.6856132845
1879,8.8219223491,0.8335931574000001,0.2532728237,0.28086611310000004,bigbio,3.1163775508000002,0.1548141245,0.8034913204,0.6317969305000001,0.5168323005000001,0.1548141245,0.6856132845
188,2.44438289,0.9269241426,0.0842140937,0.3828105634,biocon,3.197841274,-0.0747567853,0.8424229752,0.3951468044,0.48178705600000005,-0.0747567853,0.9494651324000001
1880,8.8219223491,0.8335931574000001,0.46634397190000004,0.28086611310000004,bigbio,3.1163775508000002,0.532297227,0.8034913204,0.6972264276,0.6934867854,0.532297227,0.6856132845
1881,8.8219223491,0.8335931574000001,0.46179806100000004,0.28086611310000004,bigbio,3.1163775508000002,0.4614588646,0.8034913204,0.7449008306,0.5285488451,0.4614588646,0.6856132845
1882,8.8219223491,0.8335931574000001,0.5184643085,0.28086611310000004,bigbio,3.1163775508000002,0.3768526479,0.8034913204,0.6505583142,0.3768526479,0.6033429288000001,0.6856132845
1883,8.8219223491,0.8335931574000001,0.3175987661,0.28086611310000004,bigbio,3.1163775508000002,0.32761959760000003,0.8034913204,0.8056050152,0.32761959760000003,0.7466637899,0.6856132845
1884,8.8219223491,0.8335931574000001,0.5012379832,0.28086611310000004,bigbio,3.1163775508000002,0.1307629354,0.8034913204,0.7747160935,0.1307629354,0.278006062,0.6856132845
1885,8.8219223491,0.8335931574000001,0.3648017274,0.28086611310000004,bigbio,3.1163775508000002,-0.0022993531,0.8034913204,0.6823463183,0.5311089323,-0.0022993531,0.6856132845
1886,8.8219223491,0.8335931574000001,0.4278257355,0.28086611310000004,bigbio,3.1163775508000002,0.5360146254,0.8034913204,0.7093176417,0.5607316743,0.5360146254,0.6856132845
1887,8.8219223491,0.8335931574000001,0.47088064030000004,0.28086611310000004,bigbio,3.1163775508000002,0.4428458279,0.8034913204,0.6920748817,0.4428458279,0.6107131616,0.6856132845
1888,8.8219223491,0.8335931574000001,0.4468762235,0.28086611310000004,bigbio,3.1163775508000002,0.5802920546,0.8034913204,0.7186078978,0.7138845978,0.5802920546,0.6856132845
1889,8.8219223491,0.8335931574000001,0.3284172553,0.28086611310000004,bigbio,3.1163775508000002,0.2329729912,0.8034913204,0.7018581973,0.2329729912,0.5986914397,0.6856132845
189,2.44438289,0.9269241426,0.1079509241,0.3828105634,biocon,3.197841274,0.3845916784,0.8424229752,0.4421246304,0.3845916784,0.6029977532,0.9494651324000001
1890,8.8219223491,0.8335931574000001,0.47418396420000003,0.28086611310000004,bigbio,3.1163775508000002,-0.0096728209,0.8034913204,0.5826376315,0.704658813,-0.0096728209,0.6856132845
1891,8.8219223491,0.8335931574000001,0.0224275025,0.28086611310000004,bigbio,3.1163775508000002,0.7012574206000001,0.8034913204,0.7012574206000001,0.7923777469000001,0.8662083312000001,0.6856132845
1892,8.8219223491,0.8335931574000001,0.41019660700000005,0.28086611310000004,bigbio,3.1163775508000002,0.3309555735,0.8034913204,0.5832608003,0.3309555735,0.45582914290000004,0.6856132845
1893,8.8219223491,0.8335931574000001,0.3948723522,0.28086611310000004,bigbio,3.1163775508000002,0.5260570475,0.8034913204,0.7604583013,0.5260570475,0.5593873968,0.6856132845
1894,8.8219223491,0.8335931574000001,0.49776422610000004,0.28086611310000004,bigbio,3.1163775508000002,0.5107760843,0.8034913204,0.7589206233,0.5107760843,0.6402279026000001,0.6856132845
1895,8.8219223491,0.8335931574000001,0.42553798460000003,0.28086611310000004,bigbio,3.1163775508000002,0.3271459651,0.8034913204,0.6257983054,0.3271459651,0.9590787304,0.6856132845
1896,8.8219223491,0.8335931574000001,0.3687905741,0.28086611310000004,bigbio,3.1163775508000002,0.401602972,0.8034913204,0.8032598112,0.401602972,0.9520292964,0.6856132845
1897,8.8219223491,0.8335931574000001,0.4074815181,0.28086611310000004,bigbio,3.1163775508000002,0.08842140350000001,0.8034913204,0.8568746203000001,0.8878300494,0.08842140350000001,0.6856132845
1898,8.8219223491,0.8335931574000001,0.41361880840000004,0.28086611310000004,bigbio,3.1163775508000002,0.28666796240000003,0.8034913204,0.7491155339000001,0.3277271587,0.28666796240000003,0.6856132845
1899,8.8219223491,0.8335931574000001,0.4973728204,0.28086611310000004,bigbio,3.1163775508000002,-0.21606174250000001,0.8034913204,0.7159766719,0.8865063670000001,-0.21606174250000001,0.6856132845
19,1.7584873307,0.8823096811000001,0.46830438900000004,0.48368333430000005,biocon,0.512691264,0.2327723432,0.885331972,0.2327723432,0.2973292667,0.5390280573,0.20267769230000002
190,2.44438289,0.9269241426,0.128207777,0.3828105634,biocon,3.197841274,0.5415166806,0.8424229752,0.5415166806,0.6973572378,0.6665893964,0.9494651324000001
1900,6.7423948836,0.8058386859000001,0.4305739931,0.7276300652000001,bigbio,3.1662032444,0.3721787915,0.6481207969,0.3757046315,0.8864385305,0.3721787915,0.9587584248000001
1901,6.7423948836,0.8058386859000001,0.41229675730000004,0.7276300652000001,bigbio,3.1662032444,0.3163606221,0.6481207969,0.3163606221,0.3948814144,0.7478664017000001,0.9587584248000001
1902,6.7423948836,0.8058386859000001,0.4764239732,0.7276300652000001,bigbio,3.1662032444,-0.0004540397,0.6481207969,0.35158966340000003,0.2672481418,-0.0004540397,0.9587584248000001
1903,6.7423948836,0.8058386859000001,0.43127166520000004,0.7276300652000001,bigbio,3.1662032444,-0.0744182036,0.6481207969,0.3385897962,-0.0744182036,0.5427865182,0.9587584248000001
1904,6.7423948836,0.8058386859000001,0.5109558099,0.7276300652000001,bigbio,3.1662032444,0.27099840950000004,0.6481207969,0.311005052,0.7413611995,0.27099840950000004,0.9587584248000001
1905,6.7423948836,0.8058386859000001,0.5180935709,0.7276300652000001,bigbio,3.1662032444,0.38284328840000004,0.6481207969,0.4425900983,0.5238446279,0.38284328840000004,0.9587584248000001
1906,6.7423948836,0.8058386859000001,0.4792325445,0.7276300652000001,bigbio,3.1662032444,-0.055056402600000005,0.6481207969,0.3886965532,-0.055056402600000005,0.6457603091,0.9587584248000001
1907,6.7423948836,0.8058386859000001,0.43232316800000004,0.7276300652000001,bigbio,3.1662032444,0.14916528880000002,0.6481207969,0.252835443,0.14916528880000002,0.39211299590000004,0.9587584248000001
1908,6.7423948836,0.8058386859000001,0.46334131500000003,0.7276300652000001,bigbio,3.1662032444,-0.0045093668,0.6481207969,0.5493377328,0.563501099,-0.0045093668,0.9587584248000001
1909,6.7423948836,0.8058386859000001,0.44016368990000004,0.7276300652000001,bigbio,3.1662032444,0.2143497919,0.6481207969,0.3141879133,0.2143497919,0.224064288,0.9587584248000001
191,2.44438289,0.9269241426,0.1113864333,0.3828105634,biocon,3.197841274,0.3867989147,0.8424229752,0.3867989147,0.4923441806,0.7100852916,0.9494651324000001
1910,6.7423948836,0.8058386859000001,0.45201408860000003,0.7276300652000001,bigbio,3.1662032444,0.0033594239,0.6481207969,0.4855177912,0.0033594239,0.49810348790000003,0.9587584248000001
1911,6.7423948836,0.8058386859000001,0.47881407260000003,0.7276300652000001,bigbio,3.1662032444,0.3074929364,0.6481207969,0.36348608050000003,0.4042239916,0.3074929364,0.9587584248000001
1912,6.7423948836,0.8058386859000001,0.46444280520000003,0.7276300652000001,bigbio,3.1662032444,0.28324312150000003,0.6481207969,0.28324312150000003,0.38463834680000003,0.5142601949,0.9587584248000001
1913,6.7423948836,0.8058386859000001,0.4260859946,0.7276300652000001,bigbio,3.1662032444,0.2796898229,0.6481207969,0.5116849034000001,0.2796898229,0.7392928768,0.9587584248000001
1914,6.7423948836,0.8058386859000001,0.425997279,0.7276300652000001,bigbio,3.1662032444,0.15234108470000002,0.6481207969,0.40064936570000004,0.3106850619,0.15234108470000002,0.9587584248000001
1915,6.7423948836,0.8058386859000001,0.4025767175,0.7276300652000001,bigbio,3.1662032444,0.0361459524,0.6481207969,0.28335812390000004,0.0443467774,0.0361459524,0.9587584248000001
1916,6.7423948836,0.8058386859000001,0.4090543286,0.7276300652000001,bigbio,3.1662032444,0.4293228079,0.6481207969,0.4293228079,0.6083059751000001,0.48893674340000004,0.9587584248000001
1917,6.7423948836,0.8058386859000001,0.4528471278,0.7276300652000001,bigbio,3.1662032444,0.2460521587,0.6481207969,0.2460521587,0.3201251299,0.33716859390000004,0.9587584248000001
1918,6.7423948836,0.8058386859000001,0.4176465069,0.7276300652000001,bigbio,3.1662032444,0.3741093264,0.6481207969,0.43325965990000004,0.3830185749,0.3741093264,0.9587584248000001
1919,6.7423948836,0.8058386859000001,0.41261568800000004,0.7276300652000001,bigbio,3.1662032444,0.2035076965,0.6481207969,0.4710413338,0.3475414976,0.2035076965,0.9587584248000001
192,2.44438289,0.9269241426,0.080266997,0.3828105634,biocon,3.197841274,0.5528723958,0.8424229752,0.5528723958,0.6692066178,0.931089052,0.9494651324000001
1920,6.7423948836,0.8058386859000001,0.488723157,0.7276300652000001,bigbio,3.1662032444,0.015153106500000001,0.6481207969,0.38004218830000003,0.5355323109,0.015153106500000001,0.9587584248000001
1921,6.7423948836,0.8058386859000001,0.48022141760000003,0.7276300652000001,bigbio,3.1662032444,0.385556593,0.6481207969,0.3926775564,0.385556593,0.489015792,0.9587584248000001
1922,6.7423948836,0.8058386859000001,0.46679556640000003,0.7276300652000001,bigbio,3.1662032444,0.0113819808,0.6481207969,0.35267547060000004,0.0113819808,0.6767856008,0.9587584248000001
1923,6.7423948836,0.8058386859000001,0.4210905346,0.7276300652000001,bigbio,3.1662032444,0.40437311670000003,0.6481207969,0.40437311670000003,0.4763937535,0.6222754691,0.9587584248000001
1924,6.7423948836,0.8058386859000001,0.3951077209,0.7276300652000001,bigbio,3.1662032444,0.2424253569,0.6481207969,0.4494990239,0.2424253569,0.3316300078,0.9587584248000001
1925,6.7423948836,0.8058386859000001,0.48535663300000004,0.7276300652000001,bigbio,3.1662032444,0.3334676062,0.6481207969,0.3334676062,0.6980269466,0.3570469176,0.9587584248000001
1926,6.7423948836,0.8058386859000001,0.4675213107,0.7276300652000001,bigbio,3.1662032444,0.3997281979,0.6481207969,0.4137011176,0.8206238092,0.3997281979,0.9587584248000001
1927,6.7423948836,0.8058386859000001,0.49421749940000004,0.7276300652000001,bigbio,3.1662032444,0.1370358984,0.6481207969,0.3212107743,0.2864549085,0.1370358984,0.9587584248000001
1928,6.7423948836,0.8058386859000001,0.45250511,0.7276300652000001,bigbio,3.1662032444,0.2255052421,0.6481207969,0.34900629,0.2658108823,0.2255052421,0.9587584248000001
1929,6.7423948836,0.8058386859000001,0.4121914915,0.7276300652000001,bigbio,3.1662032444,0.1851633947,0.6481207969,0.4765669461,0.6049910693,0.1851633947,0.9587584248000001
193,2.44438289,0.9269241426,0.1187642998,0.3828105634,biocon,3.197841274,0.3255731357,0.8424229752,0.4550829518,0.5738617699,0.3255731357,0.9494651324000001
1930,6.7423948836,0.8058386859000001,0.4915394135,0.7276300652000001,bigbio,3.1662032444,-0.0816092337,0.6481207969,0.36278331900000005,0.45784067310000004,-0.0816092337,0.9587584248000001
1931,6.7423948836,0.8058386859000001,0.3901892581,0.7276300652000001,bigbio,3.1662032444,-0.0275660892,0.6481207969,0.34112738600000003,-0.0275660892,0.10727365900000001,0.9587584248000001
1932,6.7423948836,0.8058386859000001,0.4675468876,0.7276300652000001,bigbio,3.1662032444,0.18701300710000002,0.6481207969,0.4157554708,0.18701300710000002,0.2273149915,0.9587584248000001
1933,6.7423948836,0.8058386859000001,0.4286106813,0.7276300652000001,bigbio,3.1662032444,0.241972336,0.6481207969,0.3364768017,0.9197533223000001,0.241972336,0.9587584248000001
1934,6.7423948836,0.8058386859000001,0.4617350774,0.7276300652000001,bigbio,3.1662032444,0.37219822810000003,0.6481207969,0.37219822810000003,0.4214913866,0.7159812265000001,0.9587584248000001
1935,6.7423948836,0.8058386859000001,0.4214151175,0.7276300652000001,bigbio,3.1662032444,0.35284203470000003,0.6481207969,0.35284203470000003,0.40165384730000003,0.5691276587,0.9587584248000001
1936,6.7423948836,0.8058386859000001,0.5134990693,0.7276300652000001,bigbio,3.1662032444,0.12228983600000001,0.6481207969,0.3417608144,0.2768193304,0.12228983600000001,0.9587584248000001
1937,6.7423948836,0.8058386859000001,0.4504862425,0.7276300652000001,bigbio,3.1662032444,-0.030674821300000002,0.6481207969,0.3021695762,-0.030674821300000002,0.2538415182,0.9587584248000001
1938,6.7423948836,0.8058386859000001,0.4402994771,0.7276300652000001,bigbio,3.1662032444,0.15590119930000002,0.6481207969,0.27615790490000003,0.3015270003,0.15590119930000002,0.9587584248000001
1939,6.7423948836,0.8058386859000001,0.4449323961,0.7276300652000001,bigbio,3.1662032444,0.6273761216,0.6481207969,0.6381411596000001,0.9141102104000001,0.6273761216,0.9587584248000001
194,2.44438289,0.9269241426,0.1255203316,0.3828105634,biocon,3.197841274,0.2140618216,0.8424229752,0.4244564423,0.4050225276,0.2140618216,0.9494651324000001
1940,6.7423948836,0.8058386859000001,0.4033716666,0.7276300652000001,bigbio,3.1662032444,-0.0226822135,0.6481207969,0.410604658,-0.0226822135,0.3245072516,0.9587584248000001
1941,6.7423948836,0.8058386859000001,0.4139364471,0.7276300652000001,bigbio,3.1662032444,0.26049478800000003,0.6481207969,0.26049478800000003,0.6834215529000001,0.5278809615,0.9587584248000001
1942,6.7423948836,0.8058386859000001,0.4209461403,0.7276300652000001,bigbio,3.1662032444,0.0232341632,0.6481207969,0.3048424483,0.0232341632,0.3007973497,0.9587584248000001
1943,6.7423948836,0.8058386859000001,0.45736052850000003,0.7276300652000001,bigbio,3.1662032444,0.142633318,0.6481207969,0.35822895050000003,0.142633318,0.2884940072,0.9587584248000001
1944,6.7423948836,0.8058386859000001,0.45701283400000003,0.7276300652000001,bigbio,3.1662032444,0.3712226181,0.6481207969,0.3712226181,0.8289224122000001,0.5654087198000001,0.9587584248000001
1945,6.7423948836,0.8058386859000001,0.4906185475,0.7276300652000001,bigbio,3.1662032444,0.3993181926,0.6481207969,0.3993181926,0.6150291535,0.7423297252000001,0.9587584248000001
1946,6.7423948836,0.8058386859000001,0.4646077917,0.7276300652000001,bigbio,3.1662032444,0.2492146792,0.6481207969,0.2492146792,0.48732062400000004,0.2990164757,0.9587584248000001
1947,6.7423948836,0.8058386859000001,0.4334889846,0.7276300652000001,bigbio,3.1662032444,0.19685798270000002,0.6481207969,0.4082568451,0.32949183790000003,0.19685798270000002,0.9587584248000001
1948,6.7423948836,0.8058386859000001,0.4464445328,0.7276300652000001,bigbio,3.1662032444,-0.17961846850000002,0.6481207969,0.3731796792,-0.17961846850000002,0.5517649416,0.9587584248000001
1949,6.7423948836,0.8058386859000001,0.4112443061,0.7276300652000001,bigbio,3.1662032444,0.2335161697,0.6481207969,0.4514502356,0.2335161697,0.2817768786,0.9587584248000001
195,2.44438289,0.9269241426,0.0774914171,0.3828105634,biocon,3.197841274,0.079756222,0.8424229752,0.4892482689,0.079756222,0.4461345625,0.9494651324000001
1950,6.7423948836,0.8058386859000001,0.4840616298,0.7276300652000001,bigbio,3.1662032444,0.4374605948,0.6481207969,0.5027074079,0.4374605948,0.7623696954,0.9587584248000001
1951,6.7423948836,0.8058386859000001,0.5080798786,0.7276300652000001,bigbio,3.1662032444,0.2245124473,0.6481207969,0.4181296229,0.2245124473,0.6230896007,0.9587584248000001
1952,6.7423948836,0.8058386859000001,0.47983576640000003,0.7276300652000001,bigbio,3.1662032444,-0.15907536020000002,0.6481207969,0.2728181304,0.3582621385,-0.15907536020000002,0.9587584248000001
1953,6.7423948836,0.8058386859000001,0.49879716230000004,0.7276300652000001,bigbio,3.1662032444,0.2591248474,0.6481207969,0.2591248474,0.7482061244,0.2671239613,0.9587584248000001
1954,6.7423948836,0.8058386859000001,0.4745558408,0.7276300652000001,bigbio,3.1662032444,0.035084920400000004,0.6481207969,0.3800452408,0.035084920400000004,0.1081635802,0.9587584248000001
